,MSFT,MSFT_bid,MSFT_ask,MSFT_vol
2024-03-12,175.39,175.38,175.41,237273.0
2024-03-13,176.56,176.55,176.56,192865.0
2024-03-14,178.84,178.82,178.86,278211.0
2024-03-15,174.43,174.42,174.43,330767.0
2024-03-18,174.46,174.45,174.46,183404.0
2024-03-19,175.88,175.88,175.89,170963.0
2024-03-20,178.13,178.13,178.14,195524.0
2024-03-21,178.18,178.17,178.18,202438.0
2024-03-22,178.86,178.85,178.87,146891.0
2024-03-25,179.73,179.72,179.73,179302.0
2024-03-26,178.44,178.43,178.45,164981.0
2024-03-27,179.91,179.9,179.92,182847.0
2024-03-28,180.25,180.24,180.25,210302.0
2024-04-01,180.92,180.9,180.94,187100.0
2024-04-02,180.72,180.71,180.73,181635.0
2024-04-03,182.47,182.46,182.47,181203.0
2024-04-04,180.06,180.06,180.07,270679.0
2024-04-05,184.99,184.93,185.04,285306.0
2024-04-08,185.3,185.27,185.32,260156.0
2024-04-09,185.73,185.72,185.73,243124.0
2024-04-10,185.89,185.88,185.9,231141.0
2024-04-11,189.04,189.02,189.05,263766.0
2024-04-12,186.16,186.15,186.17,256181.0
2024-04-15,183.63,183.62,183.64,295628.0
2024-04-16,183.28,183.27,183.28,217253.0
2024-04-17,181.23,181.22,181.24,205414.0
2024-04-18,179.19,179.19,179.2,200468.0
2024-04-19,174.6,174.58,174.61,313913.0
2024-04-22,177.22,177.21,177.23,209383.0
2024-04-23,179.6,179.59,179.6,233729.0
2024-04-24,176.5,176.49,176.51,203167.0
2024-04-25,173.69,173.68,173.71,291802.0
2024-04-26,179.63,179.61,179.64,272910.0
2024-04-29,180.99,180.98,181.0,332913.0
2024-04-30,175.44,175.24,175.65,447323.0
2024-05-01,178.8,178.79,178.8,676032.0
2024-05-02,184.78,184.77,184.78,374008.0
2024-05-03,186.25,186.24,186.25,269200.0
2024-05-06,188.68,188.67,188.69,231939.0
